entry_id,trip_id,people_id,person_name,trip_date,trip_start_time,trip_end_time,place_id,place_name,lat,lon,event_time,source_presence
522,trip_206,"Ed Helpsford","Ed Helpsford",0040-07-03,09:00:00,21:00:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-07-03 19:00:00",B
523,trip_206,"Ed Helpsford","Ed Helpsford",0040-07-03,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-07-03 14:00:00",B
524,trip_207,"Carol Limpet","Carol Limpet",2040-05-08,09:00:00,21:00:00,37810321,"Tours Central Ticketing",-164.413922433544,39.4373547591692,"2040-05-08 11:21:00",BOTH
525,trip_207,"Carol Limpet","Carol Limpet",2040-05-08,09:00:00,21:00:00,37826661,"Paackland Post Office",-164.371233052081,39.4220277368057,"2040-05-08 11:34:00",B
526,trip_207,"Carol Limpet","Carol Limpet",2040-05-08,09:00:00,21:00:00,48530519,,-165.598114797385,39.5501615967506,"2040-05-08 21:00:00",BOTH
527,trip_207,"Carol Limpet","Carol Limpet",2040-05-08,09:00:00,21:00:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-05-08 21:00:00",B
528,trip_207,"Carol Limpet","Carol Limpet",2040-05-08,09:00:00,21:00:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-05-08 15:00:00",B
529,trip_208,"Teddy Goldstein","Teddy Goldstein",2040-05-07,07:25:00,08:11:00,36959793,,-165.952631360316,39.095058817413,"2040-05-07 07:25:00",B
530,trip_208,"Teddy Goldstein","Teddy Goldstein",2040-05-07,07:25:00,08:11:00,36988183,"Port Grove Customs House",-165.95536906157,39.0957812550808,"2040-05-07 08:11:00",B
531,trip_208,"Teddy Goldstein","Teddy Goldstein",2040-05-07,07:25:00,08:11:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-05-07 08:11:00",B
532,trip_209,"Tante Titan","Tante Titan",2040-04-26,06:17:00,07:06:00,37828755,"Dock & Roll Hall of Fame",-164.358079495406,39.4259725652682,"2040-04-26 07:06:00",B
533,trip_21,"Ed Helpsford","Ed Helpsford",2040-06-05,11:00:00,21:00:00,2564179411,"Paackland Control Office",-164.340539454206,39.4253968077931,"2040-06-05 15:25:00",B
534,trip_21,"Ed Helpsford","Ed Helpsford",2040-06-05,11:00:00,21:00:00,37799737,"Port Office of Customs A",-164.354142411146,39.4319525952392,"2040-06-05 15:00:00",B
535,trip_21,"Ed Helpsford","Ed Helpsford",2040-06-05,11:00:00,21:00:00,37866955,"Paackland City Hall",-164.33605817891,39.4124140042879,"2040-06-05 16:00:00",B
536,trip_21,"Ed Helpsford","Ed Helpsford",2040-06-05,11:00:00,21:00:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-06-05 21:00:00",B
537,trip_21,"Ed Helpsford","Ed Helpsford",2040-06-05,11:00:00,21:00:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-06-05 19:00:00",B
538,trip_210,"Simone Kat","Simone Kat",2040-07-24,09:00:00,21:00:00,37867870,,-164.40989095176,39.4372216904491,"2040-07-24 14:00:00",BOTH
539,trip_210,"Simone Kat","Simone Kat",2040-07-24,09:00:00,21:00:00,37892464,"Paackland Admin Center",-164.399590473335,39.4325916424221,"2040-07-24 15:25:00",B
540,trip_210,"Simone Kat","Simone Kat",2040-07-24,09:00:00,21:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-07-24 21:00:00",B
541,trip_210,"Simone Kat","Simone Kat",2040-07-24,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-07-24 19:00:00",B
542,trip_211,Seal,Seal,2040-07-01,09:45:00,09:45:00,2919456351,,-164.555939139471,39.0886917621777,"2040-07-01 09:45:00",B
543,trip_211,Seal,Seal,2040-07-01,09:45:00,09:45:00,,,,,"2040-07-01 09:45:00",A
544,trip_212,"Ed Helpsford","Ed Helpsford",2040-07-11,09:00:00,21:00:00,48488713,,-164.557408458616,39.0884758262173,"2040-07-11 14:45:00",B
545,trip_212,"Ed Helpsford","Ed Helpsford",2040-07-11,09:00:00,21:00:00,582382094,"Centralia Checkpoint Office",-164.575643964025,39.2613347858216,"2040-07-11 14:45:00",B
546,trip_212,"Ed Helpsford","Ed Helpsford",2040-07-11,09:00:00,21:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-07-11 21:00:00",B
547,trip_212,"Ed Helpsford","Ed Helpsford",2040-07-11,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-07-11 19:00:00",B
548,trip_213,"Ed Helpsford","Ed Helpsford",2040-07-19,09:00:00,21:00:00,2564179411,"Paackland Control Office",-164.340539454206,39.4253968077931,"2040-07-19 12:08:00",B
549,trip_213,"Ed Helpsford","Ed Helpsford",2040-07-19,09:00:00,21:00:00,37799737,"Port Office of Customs A",-164.354142411146,39.4319525952392,"2040-07-19 12:59:00",B
550,trip_213,"Ed Helpsford","Ed Helpsford",2040-07-19,09:00:00,21:00:00,37881322,,-164.331976110924,39.4116913534394,"2040-07-19 11:00:00",B
551,trip_213,"Ed Helpsford","Ed Helpsford",2040-07-19,09:00:00,21:00:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-07-19 21:00:00",B
552,trip_213,"Ed Helpsford","Ed Helpsford",2040-07-19,09:00:00,21:00:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-07-19 15:00:00",B
553,trip_214,"Tante Titan","Tante Titan",2040-06-05,07:36:00,07:36:00,37840381,,-164.388368565176,39.4278621575114,"2040-06-05 07:36:00",B
554,trip_215,"Simone Kat","Simone Kat",0040-05-08,09:00:00,21:00:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-05-08 16:02:00",B
555,trip_215,"Simone Kat","Simone Kat",0040-05-08,09:00:00,21:00:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-05-08 16:02:00",B
556,trip_215,"Simone Kat","Simone Kat",0040-05-08,09:00:00,21:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-05-08 21:00:00",B
557,trip_215,"Simone Kat","Simone Kat",0040-05-08,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-05-08 19:00:00",B
558,trip_215,"Simone Kat","Simone Kat",0040-05-08,09:00:00,21:00:00,,,,,"2040-05-08 09:00:00",A
559,trip_216,"Tante Titan","Tante Titan",2040-04-30,07:06:00,07:42:00,48542802,,-164.558538974501,39.0879475119598,"2040-04-30 07:42:00",B
560,trip_216,"Tante Titan","Tante Titan",2040-04-30,07:06:00,07:42:00,582261047,"Centralia Post Office",-164.577302104073,39.2602448596623,"2040-04-30 07:42:00",B
561,trip_217,Seal,Seal,2040-04-19,09:16:00,09:16:00,48524699,,-164.557979534385,39.0858538589089,"2040-04-19 09:16:00",BOTH
562,trip_218,"Carol Limpet","Carol Limpet",2040-07-01,11:00:00,21:00:00,37799737,"Port Office of Customs A",-164.354142411146,39.4319525952392,"2040-07-01 15:17:00",B
563,trip_218,"Carol Limpet","Carol Limpet",2040-07-01,11:00:00,21:00:00,37828755,"Dock & Roll Hall of Fame",-164.358079495406,39.4259725652682,"2040-07-01 15:41:00",BOTH
564,trip_218,"Carol Limpet","Carol Limpet",2040-07-01,11:00:00,21:00:00,48511187,,-165.596258083304,39.5433462736275,"2040-07-01 21:00:00",BOTH
565,trip_218,"Carol Limpet","Carol Limpet",2040-07-01,11:00:00,21:00:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-07-01 21:00:00",B
566,trip_218,"Carol Limpet","Carol Limpet",2040-07-01,11:00:00,21:00:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-07-01 19:00:00",B
567,trip_219,"Simone Kat","Simone Kat",2040-06-10,08:35:00,09:17:00,48484175,,-165.585457607761,39.5546461012409,"2040-06-10 09:17:00",BOTH
568,trip_219,"Simone Kat","Simone Kat",2040-06-10,08:35:00,09:17:00,48591000,"Port Authority Office",-165.576410268802,39.5385630504902,"2040-06-10 09:17:00",B
569,trip_22,"Simone Kat","Simone Kat",0040-06-03,07:46:00,09:33:00,35889122,,-165.690230736747,39.0045975525891,"2040-06-03 07:46:00",BOTH
570,trip_22,"Simone Kat","Simone Kat",0040-06-03,07:46:00,09:33:00,36988183,"Port Grove Customs House",-165.95536906157,39.0957812550808,"2040-06-03 09:33:00",BOTH
571,trip_220,"Ed Helpsford","Ed Helpsford",2040-06-24,07:38:00,10:32:00,2519420987,"The Bait & Stich",-165.957038779125,39.0948190907215,"2040-06-24 08:56:00",B
572,trip_220,"Ed Helpsford","Ed Helpsford",2040-06-24,07:38:00,10:32:00,36988183,"Port Grove Customs House",-165.95536906157,39.0957812550808,"2040-06-24 09:53:00",B
573,trip_220,"Ed Helpsford","Ed Helpsford",2040-06-24,07:38:00,10:32:00,416797704,,-165.690824936747,39.0045504525891,"2040-06-24 08:56:00",B
574,trip_220,"Ed Helpsford","Ed Helpsford",2040-06-24,07:38:00,10:32:00,48534978,"Lomark Post Office",-165.586902515428,39.5115439547328,"2040-06-24 10:32:00",B
575,trip_220,"Ed Helpsford","Ed Helpsford",2040-06-24,07:38:00,10:32:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-06-24 10:32:00",B
576,trip_221,"Carol Limpet","Carol Limpet",2040-06-22,09:00:00,21:00:00,2091381119,"Island Brew Cafe",-164.580960166261,39.2613320589199,"2040-06-22 14:00:00",BOTH
577,trip_221,"Carol Limpet","Carol Limpet",2040-06-22,09:00:00,21:00:00,48511194,,-165.600349924012,39.55045654963,"2040-06-22 21:00:00",BOTH
578,trip_221,"Carol Limpet","Carol Limpet",2040-06-22,09:00:00,21:00:00,581717431,"Tropics Environmental Hub",-164.561001995994,39.2751342144664,"2040-06-22 14:40:00",B
579,trip_221,"Carol Limpet","Carol Limpet",2040-06-22,09:00:00,21:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-06-22 21:00:00",B
580,trip_221,"Carol Limpet","Carol Limpet",2040-06-22,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-06-22 19:00:00",B
581,trip_222,"Teddy Goldstein","Teddy Goldstein",2040-06-25,09:57:00,10:38:00,30188848,"Anchor Way Grill",-165.890242914931,39.6669391316316,"2040-06-25 10:38:00",B
582,trip_222,"Teddy Goldstein","Teddy Goldstein",2040-06-25,09:57:00,10:38:00,4978801697,"Himark Postal Station",-165.882765693841,39.6615234584599,"2040-06-25 09:57:00",B
583,trip_223,"Teddy Goldstein","Teddy Goldstein",0040-05-22,09:13:00,03:00:00,30179401,"Himark Customs",-165.881937753836,39.6570524926136,"2040-05-23 03:00:00",B
584,trip_223,"Teddy Goldstein","Teddy Goldstein",0040-05-22,09:13:00,03:00:00,30188848,"Anchor Way Grill",-165.890242914931,39.6669391316316,"2040-05-23 03:00:00",B
585,trip_223,"Teddy Goldstein","Teddy Goldstein",0040-05-22,09:13:00,03:00:00,36988183,"Port Grove Customs House",-165.95536906157,39.0957812550808,"2040-05-22 09:13:00",B
586,trip_223,"Teddy Goldstein","Teddy Goldstein",0040-05-22,09:13:00,03:00:00,37892464,"Paackland Admin Center",-164.399590473335,39.4325916424221,"2040-05-22 21:51:00",B
587,trip_223,"Teddy Goldstein","Teddy Goldstein",0040-05-22,09:13:00,03:00:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-05-22 21:21:00",B
588,trip_223,"Teddy Goldstein","Teddy Goldstein",0040-05-22,09:13:00,03:00:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-05-22 19:00:00",B
589,trip_223,"Teddy Goldstein","Teddy Goldstein",0040-05-22,09:13:00,03:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-05-22 13:00:00",B
590,trip_223,"Teddy Goldstein","Teddy Goldstein",0040-05-22,09:13:00,03:00:00,"Himark Ferry Terminal","Himark Ferry Terminal",-165.885612306433,39.6556490467165,"2040-05-23 03:00:00",B
591,trip_223,"Teddy Goldstein","Teddy Goldstein",0040-05-22,09:13:00,03:00:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-05-22 23:00:00",B
592,trip_223,"Teddy Goldstein","Teddy Goldstein",0040-05-22,09:13:00,03:00:00,"Port Grove Ferry Terminal","Port Grove Ferry Terminal",-165.954454171361,39.0922199633359,"2040-05-22 10:00:00",B
593,trip_223,"Teddy Goldstein","Teddy Goldstein",0040-05-22,09:13:00,03:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-05-22 19:00:00",B
594,trip_223,"Teddy Goldstein","Teddy Goldstein",0040-05-22,09:13:00,03:00:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-05-22 09:13:00",B
595,trip_224,"Carol Limpet","Carol Limpet",0040-05-18,07:08:00,07:37:00,30179401,"Himark Customs",-165.881937753836,39.6570524926136,"2040-05-18 07:21:00",BOTH
596,trip_224,"Carol Limpet","Carol Limpet",0040-05-18,07:08:00,07:37:00,48511194,,-165.600349924012,39.55045654963,"2040-05-18 07:37:00",BOTH
597,trip_224,"Carol Limpet","Carol Limpet",0040-05-18,07:08:00,07:37:00,9196630064,"Himark City Hall",-165.88410403403,39.6635503852535,"2040-05-18 07:37:00",BOTH
598,trip_224,"Carol Limpet","Carol Limpet",0040-05-18,07:08:00,07:37:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-05-18 07:37:00",BOTH
599,trip_225,"Ed Helpsford","Ed Helpsford",0040-06-19,13:00:00,06:50:00,48591000,"Port Authority Office",-165.576410268802,39.5385630504902,"2040-06-20 06:50:00",B
600,trip_225,"Ed Helpsford","Ed Helpsford",0040-06-19,13:00:00,06:50:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-06-19 21:12:00",B
601,trip_225,"Ed Helpsford","Ed Helpsford",0040-06-19,13:00:00,06:50:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-06-19 19:00:00",B
602,trip_225,"Ed Helpsford","Ed Helpsford",0040-06-19,13:00:00,06:50:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-06-19 13:00:00",B
603,trip_225,"Ed Helpsford","Ed Helpsford",0040-06-19,13:00:00,06:50:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-06-20 06:00:00",B
604,trip_225,"Ed Helpsford","Ed Helpsford",0040-06-19,13:00:00,06:50:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-06-19 23:00:00",B
605,trip_225,"Ed Helpsford","Ed Helpsford",0040-06-19,13:00:00,06:50:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-06-19 19:00:00",B
606,trip_226,"Ed Helpsford","Ed Helpsford",2040-05-09,07:48:00,08:44:00,48534978,"Lomark Post Office",-165.586902515428,39.5115439547328,"2040-05-09 08:44:00",B
607,trip_226,"Ed Helpsford","Ed Helpsford",2040-05-09,07:48:00,08:44:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-05-09 08:44:00",B
608,trip_227,"Tante Titan","Tante Titan",0040-07-16,07:28:00,08:00:00,37866955,"Paackland City Hall",-164.33605817891,39.4124140042879,"2040-07-16 08:00:00",BOTH
609,trip_228,"Simone Kat","Simone Kat",2040-04-19,09:00:00,21:00:00,37810321,"Tours Central Ticketing",-164.413922433544,39.4373547591692,"2040-04-19 14:54:00",BOTH
610,trip_228,"Simone Kat","Simone Kat",2040-04-19,09:00:00,21:00:00,37892464,"Paackland Admin Center",-164.399590473335,39.4325916424221,"2040-04-19 15:34:00",B
611,trip_228,"Simone Kat","Simone Kat",2040-04-19,09:00:00,21:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-04-19 21:00:00",B
612,trip_228,"Simone Kat","Simone Kat",2040-04-19,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-04-19 19:00:00",B
613,trip_229,"Simone Kat","Simone Kat",2040-06-24,08:07:00,09:20:00,48591000,"Port Authority Office",-165.576410268802,39.5385630504902,"2040-06-24 09:20:00",B
614,trip_229,"Simone Kat","Simone Kat",2040-06-24,08:07:00,09:20:00,9839219423,,-165.588349228945,39.5582859360474,"2040-06-24 08:07:00",B
615,trip_229,"Simone Kat","Simone Kat",2040-06-24,08:07:00,09:20:00,,,,,"2040-06-24 08:07:00",A
616,trip_23,"Carol Limpet","Carol Limpet",0040-07-10,09:00:00,21:00:00,48511187,,-165.596258083304,39.5433462736275,"2040-07-10 21:00:00",BOTH
617,trip_23,"Carol Limpet","Carol Limpet",0040-07-10,09:00:00,21:00:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-07-10 17:50:00",B
618,trip_23,"Carol Limpet","Carol Limpet",0040-07-10,09:00:00,21:00:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-07-10 17:50:00",B
619,trip_23,"Carol Limpet","Carol Limpet",0040-07-10,09:00:00,21:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-07-10 21:00:00",B
620,trip_23,"Carol Limpet","Carol Limpet",0040-07-10,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-07-10 19:00:00",B
621,trip_230,"Simone Kat","Simone Kat",0040-05-01,13:00:00,06:46:00,48591000,"Port Authority Office",-165.576410268802,39.5385630504902,"2040-05-02 06:46:00",B
622,trip_230,"Simone Kat","Simone Kat",0040-05-01,13:00:00,06:46:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-05-01 22:19:00",B
623,trip_230,"Simone Kat","Simone Kat",0040-05-01,13:00:00,06:46:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-05-01 19:00:00",B
624,trip_230,"Simone Kat","Simone Kat",0040-05-01,13:00:00,06:46:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-05-01 13:00:00",B
625,trip_230,"Simone Kat","Simone Kat",0040-05-01,13:00:00,06:46:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-05-02 06:00:00",B
626,trip_230,"Simone Kat","Simone Kat",0040-05-01,13:00:00,06:46:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-05-01 23:00:00",B
627,trip_230,"Simone Kat","Simone Kat",0040-05-01,13:00:00,06:46:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-05-01 19:00:00",B
628,trip_230,"Simone Kat","Simone Kat",0040-05-01,13:00:00,06:46:00,,,,,"2040-05-01 13:00:00",A
629,trip_231,"Simone Kat","Simone Kat",2040-06-01,09:00:00,21:00:00,37862851,,-164.336918090012,39.4162231945688,"2040-06-01 14:00:00",BOTH
630,trip_231,"Simone Kat","Simone Kat",2040-06-01,09:00:00,21:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-06-01 21:00:00",B
631,trip_231,"Simone Kat","Simone Kat",2040-06-01,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-06-01 19:00:00",B
632,trip_232,"Ed Helpsford","Ed Helpsford",2040-04-18,07:22:00,09:01:00,12698974244,,-165.607258827877,39.5382641221488,"2040-04-18 07:22:00",B
633,trip_232,"Ed Helpsford","Ed Helpsford",2040-04-18,07:22:00,09:01:00,48534978,"Lomark Post Office",-165.586902515428,39.5115439547328,"2040-04-18 09:01:00",B
634,trip_232,"Ed Helpsford","Ed Helpsford",2040-04-18,07:22:00,09:01:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-04-18 09:01:00",B
635,trip_233,"Simone Kat","Simone Kat",2040-06-12,07:54:00,07:54:00,2303890866,,-165.571530946978,39.5309482171848,"2040-06-12 07:54:00",BOTH
636,trip_234,"Ed Helpsford","Ed Helpsford",2040-06-27,06:47:00,07:55:00,48534978,"Lomark Post Office",-165.586902515428,39.5115439547328,"2040-06-27 07:55:00",B
637,trip_234,"Ed Helpsford","Ed Helpsford",2040-06-27,06:47:00,07:55:00,8742962146,,-165.586436402719,39.5289630238374,"2040-06-27 06:47:00",B
638,trip_235,"Carol Limpet","Carol Limpet",2040-05-03,09:00:00,21:00:00,37828755,"Dock & Roll Hall of Fame",-164.358079495406,39.4259725652682,"2040-05-03 11:50:00",BOTH
639,trip_235,"Carol Limpet","Carol Limpet",2040-05-03,09:00:00,21:00:00,37831236,,-164.346797881403,39.4198156939129,"2040-05-03 11:00:00",B
640,trip_235,"Carol Limpet","Carol Limpet",2040-05-03,09:00:00,21:00:00,48511190,,-165.599649866128,39.5492506138069,"2040-05-03 21:00:00",BOTH
641,trip_235,"Carol Limpet","Carol Limpet",2040-05-03,09:00:00,21:00:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-05-03 21:00:00",B
642,trip_235,"Carol Limpet","Carol Limpet",2040-05-03,09:00:00,21:00:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-05-03 15:00:00",B
643,trip_236,"Ed Helpsford","Ed Helpsford",2040-06-21,09:00:00,21:00:00,581588620,"Centralia Council Hall",-164.560495532958,39.2709204226108,"2040-06-21 14:47:00",B
644,trip_236,"Ed Helpsford","Ed Helpsford",2040-06-21,09:00:00,21:00:00,581725347,,-164.580453507811,39.2594716887565,"2040-06-21 14:47:00",B
